,poolID,liquidity,FeeTier,sqrtPrice,t0id,t0symbol,t0decimals,t1id,t1symbol,t1decimals,feeGrowthGlobal0X128,feeGrowthGlobal1X128,token0Price,token1Price,tick,observationIndex,volumeToken0,volumeToken1,volumeUSD,untrackedVolumeUSD,feesUSD,txCount,collectedFeesToken0,collectedFeesToken1,collectedFeesUSD,liquidityProviderCount,totalValueLockedUSD,totalValueLockedETH,totalValueLockedToken0,totalValueLockedToken1
224,0x87986ae1e99f99da1f955d16930dc8914ffbed56,26194818540452198846660736,3000,143304536382593873784918021303,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,HOPR,18,787876583690954454518313491316954729,2527519105872063266670624122213932953,0.3056604798748375385713942765265869,3.27160384099862039593299126386695,11853,0,38967691.712806655357295304,134941984.06379417196922672,38983274.6600377595104737105660554,38977426.51912848749205685406030979,116949.8239801132785314211316981663,2543,0,0,0,0,19882128.60760713952438833641111683,4401.596185423564053801172172689637,10415551.468733797036350804,30970890.128647757568050646
225,0x87d1b1a3675ff4ff6101926c1cce971cd2d513ef,61439868876493213,10000,26782977436818419242110,0x0b498ff89709d3838a063f1dfa463091f9801c2b,BTC2x-FLI,18,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,62921204057189548950235984032632928216904847,7110636043556360785217988981682,875.0673028422629756630625934481399,0.001142769243864956773537486687080038,-298017,0,572849.747080952653840682,675.71747957,38851080.48781675630149965101378151,37189760.83063631357213293070881615,388510.8048781675630149965101378151,1814,0,0,0,0,3168122.137781481793950841499891809,704.4901152510363985240550769880763,32026.824617741412790582,17.06236335
226,0x919fa96e88d67499339577fa202345436bcdaf79,313662177431857786939,3000,2122651687247177770984589490025,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,18,520232358553528555664619116869979505,591180448273677718524214703610278425576,0.001393162246763865587822776028815897,717.7914864710623117564713277193169,65765,0,10713.419286257724171308,12033589.594667487823071127,38104554.64616073317918531385353896,37967904.77104263466087954693318467,114313.6639384821995375559415606177,8294,0,0,0,0,293861.4036890485419893920431068174,65.13804108147584569059349002275416,34.627145107194902395,21740.025245897722749352
227,0x2138a12520c9b45bb4b2c742923b514d5f662fec,273811837842881377798,10000,149484355626363750485082429,0x090185f2135308bad17527004364ebcc2d37e5f6,SPELL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,103068701131774060523613127858350776875055,1081676910969491318092867191964636103559464,280910.3107001795502749639652843487,0.00000355985509220883442296289493865109,-125465,0,6408129146.34944807657407007,11251.209484578665008354,37889248.16839234137757215067999546,35583056.16949730417112007164739511,378892.4816839234137757215067999546,6552,0,0,0,0,712368.3872656781715807174005459059,165.9449546761467360680838105726774,31051982.830180992252382665,58.681331994622973729
228,0xaf1291730f716e13791d3bd837c7c31111a01778,0,10000,4295128740,0x6c28aef8977c9b773996d0e8376d2ee379446f2f,QUICK,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,242401130713583526654681243284698415366,34544958858405469733410035973762759289,340256786540325233929710090404719700000,0.000000000000000000000000000000000000002938956810142818059917450894998607,-887272,0,71307.693555581119255188,12526.796982420032229345,37328000.56342066815039462466910081,35861799.4568545458954501728255895,373280.0056342066815039462466910081,6082,0,0,0,0,274421.2335917530143286717304853891,61.015869370001827499,740.79743398978891532,61.015869370001827499
229,0xd73ea444eef6faf5423b49be3448e94ed214f1ec,35370230021250,10000,6676388243298773050973858234,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,GALA,8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,5431135025739396607747634470626940062827,3770661094147727912606117229967012136,1.40823780837842646223246245842711,0.7101073370210754863114706880311038,-49478,0,282910865.7381464,37247151.053596,37247151.053596,37203581.55319843392829084545336639,372471.51053596,4509,0,0,0,0,1692441.366353518196358005102510074,376.3454063273396037153835145719289,1676935.54250453,504121.036754
230,0x68ee3de24256f65027ee17081453eee1f2062f11,129590214744559,10000,74397973803194028991993371572013683,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC,18,2977446485741601797743394977440,3773408631034102149133875855548376787356774,1.134062400344780540528702794088308,0.8817856933586524445333227136669599,275065,0,37032865.666616,93043549.629963444559970772,37032865.666616,37014005.63344182165511792765257032,370328.65666616,594,0,0,0,0,1761299.465978087984142705538744575,373.1814847120021172894583062364682,164404.048485,517558.409656474980005313
231,0x9e5bfb074aa3a90daf84484f9e099ad39d64d578,80398782760334235,10000,12014469945703949402740907,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdf801468a808a32656d2ed2d2d80b72a129739f4,CUBE,8,419332311963260577164328786362572285088822,21137752052270260950035021202244989,0.004348604758589234300859844022789723,229.9588156465196918307665635006921,-175889,0,8518.004806327375649869,2388557.57287877,36990962.02196148858447295007671066,34645617.52173128406111032948693062,369909.6202196148858447295007671066,3691,0,0,0,0,1673223.454830254969456584331218943,372.0719509127107125984834253110906,143.576850808879431784,52544.46260091
232,0xda14993eee56d3fb77f23c19b98281deb385e87a,1052787992120043,500,79422839655321481269434,0x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,50687387068070329857161292169359140429781,50703461494075432198101775584,0.995103711963698424929883716397577,1.004920379632228919472374667288492,-276275,0,36820741.45889983795289032,36796247.150512,36815048.65029107885990567046351288,36815048.65029107885990567046351288,18407.52432514553942995283523175634,1011,0,0,0,0,18560.23280366629481574202284689394,4.623769622418333470330743810263844,9980.679905653145836893,8580.981447
233,0xe73fe82f905e265d26e4a5a3d36d0d03bc4119fc,9480002783133822276476,3000,533528981303891953312846299,0x4576e6825b462b6916d2a41e187626e9090a92c6,DON,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,1992107804874864728042038656816663611685,799951341062182136170293224803523130,22051.75389256893469867817464614233,0.00004534786688042001775033642124565024,-100017,0,27956347.197215256681601055,10443.153261901763507607,36457444.26950118843507270964790995,36562563.7296981053114479603126935,109372.3328085035653052181289437303,4307,0,0,0,0,626262.2083722048775971308204035915,143.572604962132232702338367674341,1445023.145166399452496618,78.043887736000499511
234,0x14424eeecbff345b38187d0b8b749e56faa68539,24113066246920762149972,3000,4963321084127840468046306268528,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX,18,237672514804258654326893607382161910,754114006979625043381457878736013105047,0.0002548088014439618723776639574391796,3924.511219130404569454871133733774,82754,0,10954.670615009730302735,34830301.563309630294561754,35862677.53553084852489584083919717,32353587.76966432255086138279964572,107588.0326065925455746875225175913,4671,0,0,0,0,1029909.363941770679112328890883513,227.9960692252647420287421596449868,83.993286213596062823,565140.537515294960372787
235,0xa7f72a1ec0ab189998a3eec8b886e6360aff39da,8857610938714751838602,10000,26436299172424548647544079476,0x398aea1c9ceb7de800284bb399a15e0efe5a9ec2,sILV,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,44409874512221936420304297382852422729,4416204087998785045081553255312393988,8.981685656731251603561385541591795,0.1113376751557273768060690767079221,-21953,0,88072.292717952781773187,8388.61944725111028296,35883703.66058177311673217747624601,35353563.18823892850894462154041863,358837.0366058177311673217747624601,2935,0,0,0,0,3737906.688503698447448247315593025,831.1921697645171254720522830852896,5135.365144151066719357,259.432553538980565329
236,0xfba31f01058db09573a383f26a088f23774d4e5d,8432826714360308507404,10000,2065991339790029807638157672,0x3f382dbd960e3a9bbceae22651e88158d2791550,GHST,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,3046033711605966308559243985918083202587,2007226115673444760025437513542788600,1470.625777262008679338477186516708,0.0006799826410371961311329268510431397,-72939,0,17686038.667979847540838864,10907.97904639115017202,35644708.79908708926928427106401348,31352012.2159996387078587926990155,356447.0879908708926928427106401348,5528,0,0,0,0,888347.8101521652916177552263269355,197.5404431835925992177659779038142,146127.284866886934191249,98.176426092212118608
237,0xdd005650ac6805457f4fa6ee1816813ce815e914,395062500157683317,500,44131167999841245174293440620876751,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c,NCR,18,7394707153224962055835758792082,6958975835866420901154961829953218188251818,3.223059505608536178204182370678198,0.3102642064969237995948227896643183,264620,0,34641198.877206,30569822.829724468030836505,34641198.877206,33055772.592629679920035913581547,17320.599438603,3444,0,0,0,0,1177492.636365844959941258801389465,261.8371031874141030003075153668281,676616.634504,155403.895271017054162328
238,0x52414c8b908e9a75c3c8704b2ae5e39ab7156c05,48244093929990585329850,10000,32787702144071788254736842117904,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xfe3e6a25e6b192a42a44ecddcd13796471735acf,REEF,18,198902821937735858513882625991415881,28263309045008613725443572163088480307452,0.000005838982924596289830215953210275736,171262.7032676483627521238462014739,120515,0,10384.765225628640915676,1501325234.965870926278928638,34360359.29751753589947949602439979,26821519.68813100811190553129630825,343603.5929751753589947949602439979,5567,0,0,0,0,827962.651774633903418765776531709,184.1126947147065864404024748420906,65.90412554431808355,20244719.105521532566859306
239,0xd124c5808a0d89738e0aef655c0aa19ec6175811,14718122456,10000,14540056578915126126845,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,SLP,0,376109022740576976557939063722336927282187256,7750521638229430776954403143620,0.00002969114695696251863273918064867173,33680.07310224510755969973532133011,-310235,0,14888.623101090699602148,251088915,34223591.21169290172045974307221587,33558046.57714743797120621299992659,342235.9121169290172045974307221587,16836,0,0,0,0,437257.0700536424794917880047385421,94.71863064673132867459530367100201,75.246358396369811,1265708
240,0x4b3d09151ad295623ac9e50967739fd437b0d892,10116123844999281595878,3000,2959840494159948157724978548386,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c,NCR,18,729822767933843092916926230873826320,2467350854163344411126766383577984116468,0.000716510488928186569969050823654241,1395.652981292541312287108103015566,72414,0,7989.270645179600654594,21080539.268013732399759284,34223340.78686338195553580611372514,32836863.67382784951845295679701104,102670.022360590145866607418341176,4531,0,0,0,0,1198873.245560146977926085461961386,266.5914741303155833139385163996497,93.940930911150577114,240894.363131625875867538
241,0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,804631555048721502283,500,79211995684495452658097,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,16284282228962588380126125417466764198685,16159055970371547776515943469,1.000408233107109577316073333782709,0.9995919334791541349865033622196654,-276329,0,33351144.602374239013802058,33336244.702844,33341567.68532800631426917281816578,32502264.83367934625106365900613278,16670.78384266400315713458640908283,3827,0,0,0,0,1041315.738247145348659962902015979,231.5556700614326528144378203696716,634037.857955925988132595,407536.609914
242,0x10b5c63a0a94ec3036238190bc88608a02e91e2c,21251548043641619207716,3000,627937865550268463265730769,0x9c4a4204b79dd291d6b6571c5be8bbcd0622f050,TCR,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,1016666562128232977598420710711482730359,42712948796733283129069128040830488281,15919.36801502743052513792361806887,0.00006281656401535717048763124262551682,-96758,0,63565352.008887870292621559,8038.003144585631681945,33120826.21187553283979145851979238,2514821028090.253947942828469345664,99362.47863562659851937437555937762,2224,0,0,0,0,1365360.68999764524967409248298075,302.6492067335526483992731990257385,3626769.338380310436996414,74.828018420251306445
243,0x6b1c477b4c67958915b194ae8b007bf078dadb81,396959398179181681246,3000,9100921175566754421598915064,0x88acdd2a6425c3faae4bc9650fd7e27e0bebb7ab,⚗️,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,214289428310642763489165845028516385259,5638897299032290179049469492325083718,75.7859085902745795402601681041894,0.0131950651328382642945644507105768,-43282,0,337295.818079343753334044,9813.164299097815498878,32905231.66217191596419478960733664,24273305.908476263317325200188475,98715.69498651574789258436882200971,10900,0,0,0,0,80970.52772175532731527365941581453,18.005283232729687898,4858.45676264375039231,18.005283232729687898
244,0x78194ba1a135a71f7fba71fda7cdd3885872b8ff,10962262811677855303944,3000,2838626310912616919001943159526,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,MNW,18,397543498891382398882082906049981993,468961277100199955289175250170484387598,0.0007790094386782733577728497541177619,1283.681493893932826556710154874188,71578,0,7187.473273395327649983,8401331.532009218941152149,32054252.6271640364693396133029049,32088524.92739205624206551293038916,96162.75788149210940801883990871425,3700,0,0,0,0,1127247.566590651488070951207209901,250.6641895630960308456521976791031,106.011234125401263058,185688.321932432513316142
245,0x632f8512166ec65c90a40fd85b8e0d76b2acdd89,3721303816487953893898,3000,33991332851360897430088626143,0x43044f861ec040db59a7e324c40507addb673142,CAP,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,68309402501408268982837673450761236148,5884252959087534628902302035679615120,5.432788259989592943208974709918729,0.1840675454562839158761818145667115,-16926,0,110804.404047690009750303,8606.270677283241072869,31632830.7722325135654088867575854,31083091.26187929292654948170837086,94898.49231669754069622666027275623,3518,0,0,0,0,5370265.235330585812081527753027985,1202.834198115657663657655079941839,3677.215534750233953933,525.978160520465607865
246,0x1eefc75cc4458e651480e80d74b263b77a93cb11,11932468856510100751849,10000,4557027346804387112556303632,0xbc396689893d065f41bc2c6ecbee5e0085233447,PERP,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,374403673033332443695137547157432767404,1503972363422145549348760611942029240,302.270592903334599193350674342164,0.003308294036793045127790011575333173,-57117,0,2676002.859551277071105532,10671.905151572630264901,31589939.20014924600647647846974667,31652259.51442858831777445968986217,315899.3920014924600647647846974667,3028,0,0,0,0,1704106.630823834061094512246304472,396.7925735715052450496652996297406,63448.341841083917262089,185.943301340263025479
247,0x4e57f830b0b4a82321071ead6ffd1df1575a16e2,55225010195545659038622,10000,21307775172660115839052238880988,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xff20817765cb7f73d4bde2e66e067e58d11095c2,AMP,18,902414035102362432308310080686659325,28085127758527260140918373108403125405159,0.00001382556715525705503144532122448431,72329.76331244092607478191055065053,111895,0,11609.168307925576104747,497637871.043754156452373868,31422333.06132874632368101170863383,445361506.6952181293007579739781577,314223.3306132874632368101170863383,9266,0,0,0,0,904407.2076939827836151022562557465,201.1115450329107476765102630094398,82.663241989870158908,8567337.723863402079760819
248,0xbc9b75563e8df1dc761589444103342ec582cc29,1367465879253726567359,3000,4421165415021399531543922492,0x77fba179c79de5b7653f68b5039af940ada60ce0,FORTH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,274908906356402933524952154634183749810,1613193948763497379191548515121135305,321.1335197573706006127827973243107,0.003113969543744734464682701788734727,-57722,0,1847919.201202253781497723,11331.458066516050828907,31389775.46854662186881358473111263,25006370.74020862310152062476404651,94169.32640563986560644075419333754,7729,0,0,0,0,130512.6656732215540162367373423925,28.929758285885609243,26270.60734317358590291,28.929758285885609243
249,0xe6e14be906c1f1b438da2010b38beca14b387231,183229479141904320203,500,79181123163809108881387,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,MIM,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,53360602425237019019126325366383290224602,53424466201987511107971673923,1.001188498494947605152167938823363,0.9988129123569295549716508124222887,-276336,0,31340259.233216614641799988,31345375.996058,31345029.2823378296422615074961991,30876410.62749361976460979900161571,15672.51464116891482113075374809955,1183,0,0,0,0,361679.2120855422287900404649696295,80.42601223211496946816062910036333,284752.891593472858108401,76911.417251
250,0x655e25fed94ddb846601705ace4349815e2a95d1,1463963730165695458684,3000,741224432821136375105371386,0x67b6d479c7bb412c54e03dca8e1bc6740ce6b99c,KYL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,9626989941446917894073246561608628081929,1076695480795085156140796921207594158,11425.09222931560984518191568984841,0.00008752664573106053382140514562114229,-93441,0,84590290.636383407551270983,8304.920875942334177549,30902268.9079504946627256193973547,15653269.49425592563443044674798866,92706.80672385148398817685819206287,12953,0,0,0,0,72708.66517344869073741487832485054,16.11678144728019336,189897.8229395981135414,16.11678144728019336
251,0x495864cad6cf60e97efcd3f14ff8b1f167956ba2,4085671409199152200831,3000,2603518682323643535057781837,0x0b38210ea11411557c13457d4da7dc6ea731b88a,API3,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,826812532545056897430454196577857587154,1116069862514021829646013601863300963,926.0571103072501552617912952364567,0.001079847008213366926222792233525191,-68313,0,6459793.230719840580438494,9283.622017845776220991,30879456.22520513282982260056223621,18288562.59364816000448199022173458,92638.36867561539848946780168670834,6670,0,0,0,0,110166.2754186143898125280392446535,24.497493685892175036,72805.146083923377287005,24.497493685892175036
